t,x0,x1
25.93,-0.0342681,-0.429492
25.94,-0.0342681,-0.429492
25.95,-0.0385631,-0.412328
25.96,-0.0385631,-0.412328
25.97,-0.0426863,-0.393687
25.98,-0.0426863,-0.393687
25.99,-0.0466232,-0.373627
26,-0.0466232,-0.373627
26.01,-0.0503595,-0.35221
26.02,-0.0503595,-0.35221
26.03,-0.0538816,-0.329506
26.04,-0.0538816,-0.329506
26.05,-0.0571766,-0.305586
26.06,-0.0571766,-0.305586
26.07,-0.0602325,-0.280527
26.08,-0.0602325,-0.280527
26.09,-0.0630378,-0.254411
26.1,-0.0630378,-0.254411
26.11,-0.0655819,-0.22732
26.12,-0.0655819,-0.22732
26.13,-0.0678551,-0.199345
26.14,-0.0678551,-0.199345
26.15,-0.0698485,-0.170575
26.16,-0.0698485,-0.170575
26.17,-0.0715543,-0.141106
26.18,-0.0715543,-0.141106
26.19,-0.0729653,-0.111034
26.2,-0.0729653,-0.111034
26.21,-0.0740757,-0.0804595
26.22,-0.0740757,-0.0804595
26.23,-0.0748803,-0.049483
26.24,-0.0748803,-0.049483
26.25,-0.0753751,-0.018208
26.26,-0.0753751,-0.018208
26.27,-0.0755572,0.0132611
26.28,-0.0755572,0.0132611
26.29,-0.0754246,0.044819
26.3,-0.0754246,0.044819
26.31,-0.0749764,0.0763594
26.32,-0.0749764,0.0763594
26.33,-0.0742128,0.107776
26.34,-0.0742128,0.107776
26.35,-0.073135,0.138962
26.36,-0.073135,0.138962
26.37,-0.0717454,0.169813
26.38,-0.0717454,0.169813
26.39,-0.0700473,0.200222
26.4,-0.0700473,0.200222
26.41,-0.0680451,0.230085
26.42,-0.0680451,0.230085
26.43,-0.0657442,0.2593
26.44,-0.0657442,0.2593
26.45,-0.0631512,0.287767
26.46,-0.0631512,0.287767
26.47,-0.0602735,0.315385
26.48,-0.0602735,0.315385
26.49,-0.0571197,0.34206
26.5,-0.0571197,0.34206
26.51,-0.0536991,0.367698
26.52,-0.0536991,0.367698
26.53,-0.0500221,0.392208
26.54,-0.0500221,0.392208
26.55,-0.0461,0.415504
26.56,-0.0461,0.415504
26.57,-0.041945,0.437504
26.58,-0.041945,0.437504
26.59,-0.0375699,0.458126
26.6,-0.0375699,0.458126
26.61,-0.0329887,0.477299
26.62,-0.0329887,0.477299
26.63,-0.0282157,0.49495
26.64,-0.0282157,0.49495
26.65,-0.0232662,0.511015
26.66,-0.0232662,0.511015
26.67,-0.018156,0.525434
26.68,-0.018156,0.525434
26.69,-0.0129017,0.538152
26.7,-0.0129017,0.538152
26.71,-0.00752019,0.549119
26.72,-0.00752019,0.549119
26.73,-0.002029,0.558292
26.74,-0.002029,0.558292
26.75,0.00355392,0.565633
26.76,0.00355392,0.565633
26.77,0.00921025,0.571109
26.78,0.00921025,0.571109
26.79,0.0149213,0.574696
26.8,0.0149213,0.574696
26.81,0.0206683,0.576374
26.82,0.0206683,0.576374
26.83,0.026432,0.576128
26.84,0.026432,0.576128
26.85,0.0321933,0.573953
26.86,0.0321933,0.573953
26.87,0.0379329,0.569848
26.88,0.0379329,0.569848
26.89,0.0436313,0.563819
26.9,0.0436313,0.563819
26.91,0.0492695,0.555877
26.92,0.0492695,0.555877
26.93,0.0548283,0.546043
26.94,0.0548283,0.546043
26.95,0.0602887,0.534341
26.96,0.0602887,0.534341
26.97,0.0656321,0.520802
26.98,0.0656321,0.520802
26.99,0.0708402,0.505465
27,0.0708402,0.505465
27.01,0.0758948,0.488373
27.02,0.0758948,0.488373
27.03,0.0807785,0.469576
27.04,0.0807785,0.469576
27.05,0.0854743,0.449129
27.06,0.0854743,0.449129
27.07,0.0899656,0.427095
27.08,0.0899656,0.427095
27.09,0.0942365,0.40354
27.1,0.0942365,0.40354
27.11,0.0982719,0.378536
27.12,0.0982719,0.378536
27.13,0.102057,0.35216
27.14,0.102057,0.35216
27.15,0.105579,0.324495
27.16,0.105579,0.324495
27.17,0.108824,0.295628
27.18,0.108824,0.295628
27.19,0.11178,0.265648
27.2,0.11178,0.265648
27.21,0.114437,0.234653
27.22,0.114437,0.234653
27.23,0.116783,0.202739
27.24,0.116783,0.202739
27.25,0.118811,0.17001
27.26,0.118811,0.17001
27.27,0.120511,0.13657
27.28,0.120511,0.13657
27.29,0.121876,0.102528
27.3,0.121876,0.102528
27.31,0.122902,0.0679934
27.32,0.122902,0.0679934
27.33,0.123582,0.0330793
27.34,0.123582,0.0330793
27.35,0.123912,-0.00210054
27.36,0.123912,-0.00210054
27.37,0.123891,-0.0374308
27.38,0.123891,-0.0374308
27.39,0.123517,-0.0727953
27.4,0.123517,-0.0727953
27.41,0.122789,-0.108077
27.42,0.122789,-0.108077
27.43,0.121708,-0.14316
27.44,0.121708,-0.14316
27.45,0.120277,-0.177926
27.46,0.120277,-0.177926
27.47,0.118497,-0.212261
27.48,0.118497,-0.212261
27.49,0.116375,-0.246049
27.5,0.116375,-0.246049
27.51,0.113914,-0.279176
27.52,0.113914,-0.279176
27.53,0.111123,-0.311532
27.54,0.111123,-0.311532
27.55,0.108007,-0.343006
27.56,0.108007,-0.343006
27.57,0.104577,-0.373491
27.58,0.104577,-0.373491
27.59,0.100842,-0.402884
27.6,0.100842,-0.402884
27.61,0.0968135,-0.431083
27.62,0.0968135,-0.431083
27.63,0.0925026,-0.457992
27.64,0.0925026,-0.457992
27.65,0.0879227,-0.483518
27.66,0.0879227,-0.483518
27.67,0.0830875,-0.507571
27.68,0.0830875,-0.507571
27.69,0.0780118,-0.530067
27.7,0.0780118,-0.530067
27.71,0.0727111,-0.550926
27.72,0.0727111,-0.550926
27.73,0.0672019,-0.570075
27.74,0.0672019,-0.570075
27.75,0.0615011,-0.587445
27.76,0.0615011,-0.587445
27.77,0.0556267,-0.602972
27.78,0.0556267,-0.602972
27.79,0.0495969,-0.6166
27.8,0.0495969,-0.6166
27.81,0.0434309,-0.628276
27.82,0.0434309,-0.628276
27.83,0.0371482,-0.637957
27.84,0.0371482,-0.637957
27.85,0.0307686,-0.645604
27.86,0.0307686,-0.645604
27.87,0.0243126,-0.651185
27.88,0.0243126,-0.651185
27.89,0.0178007,-0.654675
27.9,0.0178007,-0.654675
27.91,0.011254,-0.656056
27.92,0.011254,-0.656056
27.93,0.00469342,-0.655318
27.94,0.00469342,-0.655318
27.95,-0.00185976,-0.652455
27.96,-0.00185976,-0.652455
27.97,-0.00838431,-0.647471
27.98,-0.00838431,-0.647471
27.99,-0.014859,-0.640376
28,-0.014859,-0.640376
28.01,-0.0212628,-0.631187
28.02,-0.0212628,-0.631187
28.03,-0.0275747,-0.619927
28.04,-0.0275747,-0.619927
28.05,-0.0337739,-0.606628
28.06,-0.0337739,-0.606628
28.07,-0.0398402,-0.591328
28.08,-0.0398402,-0.591328
28.09,-0.0457535,-0.574071
28.1,-0.0457535,-0.574071
28.11,-0.0514942,-0.554908
28.12,-0.0514942,-0.554908
28.13,-0.0570433,-0.533898
28.14,-0.0570433,-0.533898
28.15,-0.0623823,-0.511104
28.16,-0.0623823,-0.511104
28.17,-0.0674933,-0.486596
28.18,-0.0674933,-0.486596
28.19,-0.0723593,-0.460451
28.2,-0.0723593,-0.460451
28.21,-0.0769638,-0.43275
28.22,-0.0769638,-0.43275
28.23,-0.0812913,-0.403581
28.24,-0.0812913,-0.403581
28.25,-0.0853271,-0.373036
28.26,-0.0853271,-0.373036
28.27,-0.0890574,-0.341213
28.28,-0.0890574,-0.341213
28.29,-0.0924696,-0.308213
28.3,-0.0924696,-0.308213
28.31,-0.0955517,-0.274142
28.32,-0.0955517,-0.274142
28.33,-0.0982931,-0.23911
28.34,-0.0982931,-0.23911
28.35,-0.100684,-0.203231
28.36,-0.100684,-0.203231
28.37,-0.102717,-0.166621
28.38,-0.102717,-0.166621
28.39,-0.104383,-0.129401
28.4,-0.104383,-0.129401
28.41,-0.105677,-0.091691
28.42,-0.105677,-0.091691
28.43,-0.106594,-0.0536159
28.44,-0.106594,-0.0536159
28.45,-0.10713,-0.0153011
28.46,-0.10713,-0.0153011
28.47,-0.107283,0.0231268
28.48,-0.107283,0.0231268
28.49,-0.107052,0.0615404
28.5,-0.107052,0.0615404
28.51,-0.106436,0.0998117
28.52,-0.106436,0.0998117
28.53,-0.105438,0.137813
28.54,-0.105438,0.137813
28.55,-0.10406,0.175417
28.56,-0.10406,0.175417
28.57,-0.102306,0.212498
28.58,-0.102306,0.212498
28.59,-0.100181,0.24893
28.6,-0.100181,0.24893
28.61,-0.0976914,0.284591
28.62,-0.0976914,0.284591
28.63,-0.0948455,0.319358
28.64,-0.0948455,0.319358
28.65,-0.091652,0.353115
28.66,-0.091652,0.353115
28.67,-0.0881208,0.385745
28.68,-0.0881208,0.385745
28.69,-0.0842634,0.417136
28.7,-0.0842634,0.417136
28.71,-0.080092,0.447181
28.72,-0.080092,0.447181
28.73,-0.0756202,0.475775
28.74,-0.0756202,0.475775
28.75,-0.0708624,0.502818
28.76,-0.0708624,0.502818
28.77,-0.0658343,0.528216
28.78,-0.0658343,0.528216
28.79,-0.0605521,0.55188
28.8,-0.0605521,0.55188
28.81,-0.0550333,0.573725
28.82,-0.0550333,0.573725
28.83,-0.049296,0.593672
28.84,-0.049296,0.593672
28.85,-0.0433593,0.611651
28.86,-0.0433593,0.611651
28.87,-0.0372428,0.627595
28.88,-0.0372428,0.627595
28.89,-0.0309669,0.641445
28.9,-0.0309669,0.641445
28.91,-0.0245524,0.653148
28.92,-0.0245524,0.653148
28.93,-0.0180209,0.66266
28.94,-0.0180209,0.66266
28.95,-0.0113943,0.669942
28.96,-0.0113943,0.669942
28.97,-0.00469491,0.674963
28.98,-0.00469491,0.674963
28.99,0.00205472,0.677699
29,0.00205472,0.677699
29.01,0.00883171,0.678135
29.02,0.00883171,0.678135
29.03,0.0156131,0.676263
29.04,0.0156131,0.676263
29.05,0.0223757,0.672082
29.06,0.0223757,0.672082
29.07,0.0290965,0.665599
29.08,0.0290965,0.665599
29.09,0.0357525,0.65683
29.1,0.0357525,0.65683
29.11,0.0423208,0.645795
29.12,0.0423208,0.645795
29.13,0.0487788,0.632527
29.14,0.0487788,0.632527
29.15,0.055104,0.617062
29.16,0.055104,0.617062
29.17,0.0612747,0.599447
29.18,0.0612747,0.599447
29.19,0.0672691,0.579732
29.2,0.0672691,0.579732
29.21,0.0730665,0.557979
29.22,0.0730665,0.557979
29.23,0.0786462,0.534254
29.24,0.0786462,0.534254
29.25,0.0839888,0.508631
29.26,0.0839888,0.508631
29.27,0.0890751,0.481189
29.28,0.0890751,0.481189
29.29,0.093887,0.452015
29.3,0.093887,0.452015
29.31,0.0984071,0.421203
29.32,0.0984071,0.421203
29.33,0.102619,0.38885
29.34,0.102619,0.38885
29.35,0.106508,0.35506
29.36,0.106508,0.35506
29.37,0.110058,0.319942
29.38,0.110058,0.319942
29.39,0.113258,0.28361
29.4,0.113258,0.28361
29.41,0.116094,0.246182
29.42,0.116094,0.246182
29.43,0.118556,0.207781
29.44,0.118556,0.207781
29.45,0.120633,0.168532
29.46,0.120633,0.168532
29.47,0.122319,0.128565
29.48,0.122319,0.128565
29.49,0.123604,0.0880119
29.5,0.123604,0.0880119
29.51,0.124484,0.047007
29.52,0.124484,0.047007
29.53,0.124955,0.0056868
29.54,0.124955,0.0056868
29.55,0.125011,-0.0358107
29.56,0.125011,-0.0358107
29.57,0.124653,-0.0773466
29.58,0.124653,-0.0773466
29.59,0.12388,-0.118781
29.6,0.12388,-0.118781
29.61,0.122692,-0.159975
29.62,0.122692,-0.159975
29.63,0.121092,-0.200788
29.64,0.121092,-0.200788
29.65,0.119084,-0.241082
29.66,0.119084,-0.241082
29.67,0.116674,-0.28072
29.68,0.116674,-0.28072
29.69,0.113866,-0.319566
29.7,0.113866,-0.319566
29.71,0.110671,-0.357486
29.72,0.110671,-0.357486
29.73,0.107096,-0.394351
29.74,0.107096,-0.394351
29.75,0.103152,-0.430031
29.76,0.103152,-0.430031
29.77,0.098852,-0.464403
29.78,0.098852,-0.464403
29.79,0.094208,-0.497347
29.8,0.094208,-0.497347
29.81,0.0892345,-0.528746
29.82,0.0892345,-0.528746
29.83,0.0839471,-0.55849
29.84,0.0839471,-0.55849
29.85,0.0783622,-0.586472
29.86,0.0783622,-0.586472
29.87,0.0724975,-0.612592
29.88,0.0724975,-0.612592
29.89,0.0663716,-0.636756
29.9,0.0663716,-0.636756
29.91,0.060004,-0.658875
29.92,0.060004,-0.658875
29.93,0.0534152,-0.678867
29.94,0.0534152,-0.678867
29.95,0.0466266,-0.696657
29.96,0.0466266,-0.696657
29.97,0.03966,-0.712177
29.98,0.03966,-0.712177
29.99,0.0325382,-0.725367
30,0.0325382,-0.725367
30.01,0.0252846,-0.736173
30.02,0.0252846,-0.736173
30.03,0.0179228,-0.74455
30.04,0.0179228,-0.74455
30.05,0.0104773,-0.750462
30.06,0.0104773,-0.750462
30.07,0.00297271,-0.753877
30.08,0.00297271,-0.753877
30.09,-0.00456607,-0.754777
30.1,-0.00456607,-0.754777
30.11,-0.0121138,-0.753147
30.12,-0.0121138,-0.753147
30.13,-0.0196453,-0.748984
30.14,-0.0196453,-0.748984
30.15,-0.0271351,-0.742292
30.16,-0.0271351,-0.742292
30.17,-0.0345581,-0.733083
30.18,-0.0345581,-0.733083
30.19,-0.0418889,-0.721378
30.2,-0.0418889,-0.721378
30.21,-0.0491027,-0.707208
30.22,-0.0491027,-0.707208
30.23,-0.0561747,-0.690609
30.24,-0.0561747,-0.690609
30.25,-0.0630808,-0.671627
30.26,-0.0630808,-0.671627
30.27,-0.0697971,-0.650317
30.28,-0.0697971,-0.650317
30.29,-0.0763003,-0.626742
30.3,-0.0763003,-0.626742
30.31,-0.0825677,-0.600969
30.32,-0.0825677,-0.600969
30.33,-0.0885774,-0.573078
30.34,-0.0885774,-0.573078
30.35,-0.0943082,-0.543152
30.36,-0.0943082,-0.543152
30.37,-0.0997397,-0.511284
30.38,-0.0997397,-0.511284
30.39,-0.104853,-0.477572
30.4,-0.104853,-0.477572
30.41,-0.109628,-0.442121
30.42,-0.109628,-0.442121
30.43,-0.114049,-0.405042
30.44,-0.114049,-0.405042
30.45,-0.1181,-0.366453
30.46,-0.1181,-0.366453
30.47,-0.121764,-0.326476
30.48,-0.121764,-0.326476
30.49,-0.125029,-0.285238
30.5,-0.125029,-0.285238
30.51,-0.127882,-0.242872
30.52,-0.127882,-0.242872
30.53,-0.13031,-0.199515
30.54,-0.13031,-0.199515
30.55,-0.132305,-0.155305
30.56,-0.132305,-0.155305
30.57,-0.133858,-0.110387
30.58,-0.133858,-0.110387
30.59,-0.134962,-0.0649073
30.6,-0.134962,-0.0649073
30.61,-0.135611,-0.0190144
30.62,-0.135611,-0.0190144
30.63,-0.135802,0.0271411
30.64,-0.135802,0.0271411
30.65,-0.13553,0.073407
30.66,-0.13553,0.073407
30.67,-0.134796,0.11963
30.68,-0.134796,0.11963
30.69,-0.1336,0.165658
30.7,-0.1336,0.165658
30.71,-0.131943,0.211337
30.72,-0.131943,0.211337
30.73,-0.12983,0.256515
30.74,-0.12983,0.256515
30.75,-0.127265,0.301039
30.76,-0.127265,0.301039
30.77,-0.124254,0.344761
30.78,-0.124254,0.344761
30.79,-0.120807,0.387533
30.8,-0.120807,0.387533
30.81,-0.116931,0.429209
30.82,-0.116931,0.429209
30.83,-0.112639,0.469649
30.84,-0.112639,0.469649
30.85,-0.107943,0.508713
30.86,-0.107943,0.508713
30.87,-0.102856,0.546268
30.88,-0.102856,0.546268
30.89,-0.097393,0.582185
30.9,-0.097393,0.582185
30.91,-0.0915711,0.616338
30.92,-0.0915711,0.616338
30.93,-0.0854077,0.648609
30.94,-0.0854077,0.648609
30.95,-0.0789216,0.678884
30.96,-0.0789216,0.678884
30.97,-0.0721328,0.707057
30.98,-0.0721328,0.707057
30.99,-0.0650622,0.733027
31,-0.0650622,0.733027
31.01,-0.057732,0.756701
31.02,-0.057732,0.756701
31.03,-0.0501649,0.777993
31.04,-0.0501649,0.777993
31.05,-0.042385,0.796824
31.06,-0.042385,0.796824
31.07,-0.0344168,0.813124
31.08,-0.0344168,0.813124
31.09,-0.0262855,0.826831
31.1,-0.0262855,0.826831
31.11,-0.0180172,0.83789
31.12,-0.0180172,0.83789
31.13,-0.00963833,0.846257
31.14,-0.00963833,0.846257
31.15,-0.00117575,0.851895
31.16,-0.00117575,0.851895
31.17,0.0073432,0.854777
31.18,0.0073432,0.854777
31.19,0.015891,0.854883
31.2,0.015891,0.854883
31.21,0.0244398,0.852205
31.22,0.0244398,0.852205
31.23,0.0329619,0.846743
31.24,0.0329619,0.846743
31.25,0.0414293,0.838506
31.26,0.0414293,0.838506
31.27,0.0498144,0.827512
31.28,0.0498144,0.827512
31.29,0.0580895,0.813789
31.3,0.0580895,0.813789
31.31,0.0662274,0.797373
31.32,0.0662274,0.797373
31.33,0.0742011,0.778312
31.34,0.0742011,0.778312
31.35,0.0819842,0.756658
31.36,0.0819842,0.756658
31.37,0.0895508,0.732477
31.38,0.0895508,0.732477
31.39,0.0968756,0.705841
31.4,0.0968756,0.705841
31.41,0.103934,0.676829
31.42,0.103934,0.676829
31.43,0.110702,0.645531
31.44,0.110702,0.645531
31.45,0.117158,0.612044
31.46,0.117158,0.612044
31.47,0.123278,0.576472
31.48,0.123278,0.576472
31.49,0.129043,0.538926
31.5,0.129043,0.538926
31.51,0.134432,0.499525
31.52,0.134432,0.499525
31.53,0.139427,0.458394
31.54,0.139427,0.458394
31.55,0.144011,0.415664
31.56,0.144011,0.415664
31.57,0.148168,0.371472
31.58,0.148168,0.371472
31.59,0.151883,0.325961
31.6,0.151883,0.325961
31.61,0.155142,0.279277
31.62,0.155142,0.279277
31.63,0.157935,0.231571
31.64,0.157935,0.231571
31.65,0.160251,0.183
31.66,0.160251,0.183
31.67,0.162081,0.133722
31.68,0.162081,0.133722
31.69,0.163418,0.083899
31.7,0.163418,0.083899
31.71,0.164257,0.0336939
31.72,0.164257,0.0336939
31.73,0.164594,-0.016727
31.74,0.164594,-0.016727
31.75,0.164427,-0.0671968
31.76,0.164427,-0.0671968
31.77,0.163755,-0.117548
31.78,0.163755,-0.117548
31.79,0.162579,-0.167613
31.8,0.162579,-0.167613
31.81,0.160903,-0.217223
31.82,0.160903,-0.217223
31.83,0.158731,-0.266214
31.84,0.158731,-0.266214
31.85,0.156069,-0.314419
31.86,0.156069,-0.314419
31.87,0.152924,-0.361676
31.88,0.152924,-0.361676
31.89,0.149308,-0.407826
31.9,0.149308,-0.407826
31.91,0.145229,-0.45271
31.92,0.145229,-0.45271
31.93,0.140702,-0.496177
31.94,0.140702,-0.496177
31.95,0.13574,-0.538076
31.96,0.13574,-0.538076
31.97,0.13036,-0.578264
31.98,0.13036,-0.578264
31.99,0.124577,-0.616602
32,0.124577,-0.616602
32.01,0.118411,-0.652956
32.02,0.118411,-0.652956
32.03,0.111881,-0.6872
32.04,0.111881,-0.6872
32.05,0.105009,-0.719213
32.06,0.105009,-0.719213
32.07,0.0978174,-0.748881
32.08,0.0978174,-0.748881
32.09,0.0903286,-0.776099
32.1,0.0903286,-0.776099
32.11,0.0825676,-0.800769
32.12,0.0825676,-0.800769
32.13,0.0745599,-0.8228
32.14,0.0745599,-0.8228
32.15,0.0663319,-0.842112
32.16,0.0663319,-0.842112
32.17,0.0579108,-0.858632
32.18,0.0579108,-0.858632
32.19,0.0493244,-0.872296
32.2,0.0493244,-0.872296
32.21,0.0406015,-0.88305
32.22,0.0406015,-0.88305
32.23,0.031771,-0.89085
32.24,0.031771,-0.89085
32.25,0.0228625,-0.89566
32.26,0.0228625,-0.89566
32.27,0.0139059,-0.897457
32.28,0.0139059,-0.897457
32.29,0.00493131,-0.896224
32.3,0.00493131,-0.896224
32.31,-0.00403093,-0.891956
32.32,-0.00403093,-0.891956
32.33,-0.0129505,-0.88466
32.34,-0.0129505,-0.88466
32.35,-0.0217971,-0.87435
32.36,-0.0217971,-0.87435
32.37,-0.0305406,-0.861051
32.38,-0.0305406,-0.861051
32.39,-0.0391511,-0.844799
32.4,-0.0391511,-0.844799
32.41,-0.0475991,-0.825639
32.42,-0.0475991,-0.825639
32.43,-0.0558555,-0.803627
32.44,-0.0558555,-0.803627
32.45,-0.0638917,-0.778828
32.46,-0.0638917,-0.778828
32.47,-0.07168,-0.751316
32.48,-0.07168,-0.751316
32.49,-0.0791932,-0.721175
32.5,-0.0791932,-0.721175
32.51,-0.0864049,-0.688497
32.52,-0.0864049,-0.688497
32.53,-0.0932899,-0.653386
32.54,-0.0932899,-0.653386
32.55,-0.0998238,-0.615949
32.56,-0.0998238,-0.615949
32.57,-0.105983,-0.576307
32.58,-0.105983,-0.576307
32.59,-0.111746,-0.534585
32.6,-0.111746,-0.534585
32.61,-0.117092,-0.490915
32.62,-0.117092,-0.490915
32.63,-0.122001,-0.44544
32.64,-0.122001,-0.44544
32.65,-0.126456,-0.398304
32.66,-0.126456,-0.398304
32.67,-0.130439,-0.349662
32.68,-0.130439,-0.349662
32.69,-0.133935,-0.299671
32.7,-0.133935,-0.299671
32.71,-0.136932,-0.248496
32.72,-0.136932,-0.248496
32.73,-0.139417,-0.196303
32.74,-0.139417,-0.196303
32.75,-0.14138,-0.143265
32.76,-0.14138,-0.143265
32.77,-0.142813,-0.0895566
32.78,-0.142813,-0.0895566
32.79,-0.143708,-0.0353566
32.8,-0.143708,-0.0353566
32.81,-0.144062,0.0191549
32.82,-0.144062,0.0191549
32.83,-0.14387,0.0737959
32.84,-0.14387,0.0737959
32.85,-0.143132,0.128384
32.86,-0.143132,0.128384
32.87,-0.141849,0.182734
32.88,-0.141849,0.182734
32.89,-0.140021,0.236665
32.9,-0.140021,0.236665
32.91,-0.137655,0.289993
32.92,-0.137655,0.289993
32.93,-0.134755,0.342537
32.94,-0.134755,0.342537
32.95,-0.131329,0.394118
32.96,-0.131329,0.394118
32.97,-0.127388,0.44456
32.98,-0.127388,0.44456
32.99,-0.122942,0.493689
33,-0.122942,0.493689
33.01,-0.118006,0.541336
33.02,-0.118006,0.541336
33.03,-0.112592,0.587336
33.04,-0.112592,0.587336
33.05,-0.106719,0.631529
33.06,-0.106719,0.631529
33.07,-0.100404,0.67376
33.08,-0.100404,0.67376
33.09,-0.093666,0.71388
33.1,-0.093666,0.71388
33.11,-0.0865272,0.751747
33.12,-0.0865272,0.751747
33.13,-0.0790097,0.787227
33.14,-0.0790097,0.787227
33.15,-0.0711374,0.820191
33.16,-0.0711374,0.820191
33.17,-0.0629355,0.85052
33.18,-0.0629355,0.85052
33.19,-0.0544303,0.878103
33.2,-0.0544303,0.878103
33.21,-0.0456493,0.902838
33.22,-0.0456493,0.902838
33.23,-0.0366209,0.92463
33.24,-0.0366209,0.92463
33.25,-0.0273746,0.943398
33.26,-0.0273746,0.943398
33.27,-0.0179406,0.959065
33.28,-0.0179406,0.959065
33.29,-0.00834997,0.97157
33.3,-0.00834997,0.97157
33.31,0.00136573,0.980858
33.32,0.00136573,0.980858
33.33,0.0111743,0.986886
33.34,0.0111743,0.986886
33.35,0.0210432,0.989622
33.36,0.0210432,0.989622
33.37,0.0309394,0.989045
33.38,0.0309394,0.989045
33.39,0.0408298,0.985144
33.4,0.0408298,0.985144
33.41,0.0506813,0.97792
33.42,0.0506813,0.97792
33.43,0.0604605,0.967385
33.44,0.0604605,0.967385
33.45,0.0701343,0.953561
33.46,0.0701343,0.953561
33.47,0.0796699,0.936483
33.48,0.0796699,0.936483
33.49,0.0890348,0.916196
33.5,0.0890348,0.916196
33.51,0.0981967,0.892755
33.52,0.0981967,0.892755
33.53,0.107124,0.866226
33.54,0.107124,0.866226
33.55,0.115787,0.836688
33.56,0.115787,0.836688
33.57,0.124153,0.804226
33.58,0.124153,0.804226
33.59,0.132196,0.768939
33.6,0.132196,0.768939
33.61,0.139885,0.730933
33.62,0.139885,0.730933
33.63,0.147194,0.690325
33.64,0.147194,0.690325
33.65,0.154098,0.64724
33.66,0.154098,0.64724
33.67,0.16057,0.601813
33.68,0.16057,0.601813
33.69,0.166588,0.554187
33.7,0.166588,0.554187
33.71,0.17213,0.504512
33.72,0.17213,0.504512
33.73,0.177175,0.452945
33.74,0.177175,0.452945
33.75,0.181705,0.399652
33.76,0.181705,0.399652
33.77,0.185701,0.344802
33.78,0.185701,0.344802
33.79,0.189149,0.288574
33.8,0.189149,0.288574
33.81,0.192035,0.231148
33.82,0.192035,0.231148
33.83,0.194346,0.172711
33.84,0.194346,0.172711
33.85,0.196073,0.113454
33.86,0.196073,0.113454
33.87,0.197208,0.0535704
33.88,0.197208,0.0535704
33.89,0.197744,-0.00674277
33.9,0.197744,-0.00674277
33.91,0.197676,-0.0672868
33.92,0.197676,-0.0672868
33.93,0.197003,-0.127862
33.94,0.197003,-0.127862
33.95,0.195725,-0.188266
33.96,0.195725,-0.188266
33.97,0.193842,-0.248299
33.98,0.193842,-0.248299
33.99,0.191359,-0.30776
34,0.191359,-0.30776
34.01,0.188282,-0.366449
34.02,0.188282,-0.366449
34.03,0.184617,-0.42417
34.04,0.184617,-0.42417
34.05,0.180375,-0.480726
34.06,0.180375,-0.480726
34.07,0.175568,-0.535927
34.08,0.175568,-0.535927
34.09,0.170209,-0.589585
34.1,0.170209,-0.589585
34.11,0.164313,-0.641515
34.12,0.164313,-0.641515
34.13,0.157898,-0.691541
34.14,0.157898,-0.691541
34.15,0.150982,-0.739488
34.16,0.150982,-0.739488
34.17,0.143588,-0.785192
34.18,0.143588,-0.785192
34.19,0.135736,-0.828492
34.2,0.135736,-0.828492
34.21,0.127451,-0.869238
34.22,0.127451,-0.869238
34.23,0.118758,-0.907284
34.24,0.118758,-0.907284
34.25,0.109685,-0.942496
34.26,0.109685,-0.942496
34.27,0.100261,-0.974748
34.28,0.100261,-0.974748
34.29,0.090513,-1.00392
34.3,0.090513,-1.00392
34.31,0.0804738,-1.02991
34.32,0.0804738,-1.02991
34.33,0.0701747,-1.05262
34.34,0.0701747,-1.05262
34.35,0.0596485,-1.07196
34.36,0.0596485,-1.07196
34.37,0.048929,-1.08785
34.38,0.048929,-1.08785
34.39,0.0380505,-1.10024
34.4,0.0380505,-1.10024
34.41,0.0270481,-1.10907
34.42,0.0270481,-1.10907
34.43,0.0159574,-1.11429
34.44,0.0159574,-1.11429
34.45,0.00481451,-1.11589
34.46,0.00481451,-1.11589
34.47,-0.00634436,-1.11383
34.48,-0.00634436,-1.11383
34.49,-0.0174827,-1.10813
34.5,-0.0174827,-1.10813
34.51,-0.028564,-1.09878
34.52,-0.028564,-1.09878
34.53,-0.0395517,-1.0858
34.54,-0.0395517,-1.0858
34.55,-0.0504097,-1.06922
34.56,-0.0504097,-1.06922
34.57,-0.0611019,-1.04909
34.58,-0.0611019,-1.04909
34.59,-0.0715928,-1.02547
34.6,-0.0715928,-1.02547
34.61,-0.0818474,-0.99841
34.62,-0.0818474,-0.99841
34.63,-0.0918315,-0.968002
34.64,-0.0918315,-0.968002
34.65,-0.101512,-0.934333
34.66,-0.101512,-0.934333
34.67,-0.110855,-0.897503
34.68,-0.110855,-0.897503
34.69,-0.11983,-0.857626
34.7,-0.11983,-0.857626
34.71,-0.128406,-0.814822
34.72,-0.128406,-0.814822
34.73,-0.136554,-0.769226
34.74,-0.136554,-0.769226
34.75,-0.144247,-0.720979
34.76,-0.144247,-0.720979
34.77,-0.151456,-0.670234
34.78,-0.151456,-0.670234
34.79,-0.158159,-0.617151
34.8,-0.158159,-0.617151
34.81,-0.16433,-0.561898
34.82,-0.16433,-0.561898
34.83,-0.169949,-0.504653
34.84,-0.169949,-0.504653
34.85,-0.174996,-0.445599
34.86,-0.174996,-0.445599
34.87,-0.179452,-0.384927
34.88,-0.179452,-0.384927
34.89,-0.183301,-0.322833
34.9,-0.183301,-0.322833
34.91,-0.186529,-0.259518
